GO_ID	GO_Type	Study_Count	Study_Total	Population_Count	Population_Total	Fold_Enrichment	P_Value	Odds_Ratio	GO_Term	FDR_P_Value
GO:0031080	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	nuclear pore outer ring	0.6371058124919567
GO:0000145	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	exocyst	0.6371058124919567
GO:0035097	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	histone methyltransferase complex	0.6371058124919567
GO:0005744	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	TIM23 mitochondrial import inner membrane translocase complex	0.6371058124919567
GO:0042734	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	presynaptic membrane	0.6371058124919567
GO:0005787	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	signal peptidase complex	0.6371058124919567
GO:0045335	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	phagocytic vesicle	0.6371058124919567
GO:0031965	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	nuclear membrane	0.6371058124919567
GO:0005881	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	cytoplasmic microtubule	0.6371058124919567
GO:0032588	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	trans-Golgi network membrane	0.6371058124919567
GO:0030141	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	secretory granule	0.6371058124919567
GO:0016281	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	eukaryotic translation initiation factor 4F complex	0.6371058124919567
GO:0099078	C	1	1080	4	8571	1.9840277777777777	0.41656918509089486	2.3132530120481927	BORC complex	0.6371058124919567
GO:0031012	C	7	1080	52	8571	1.0683226495726494	0.48772039494533437	1.0794656725691207	extracellular matrix	0.6908912993213477
GO:0000407	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	phagophore assembly site	0.6908912993213477
